product_id,avg_price,avg_rating,num_transactions
P0000352,841.8335000000001,4.17,20
P0000353,1244.3336,4.096,25
P0000354,672.0905555555555,3.8499999999999996,18
P0000355,691.8663636363636,4.409090909090909,22
P0000356,1235.07,4.078571428571428,28
P0000357,1293.5664285714286,3.8785714285714286,14
P0000358,1437.5118181818182,3.9863636363636363,22
P0000359,806.0604545454546,4.131818181818182,22
P0000360,803.7509090909091,4.109090909090909,22
P0000361,1198.608947368421,3.9210526315789473,19
P0000362,824.6964705882353,4.2176470588235295,17
P0000363,933.2342105263158,4.2,19
P0000364,529.907619047619,4.014285714285714,21
P0000365,1003.9942105263158,4.026315789473684,19
P0000366,877.0344444444444,4.216666666666667,18
P0000367,1206.6252173913044,4.052173913043478,23
P0000368,868.5852631578947,4.247368421052632,19
P0000369,886.1960000000001,4.05,20
P0000370,1090.4786363636363,3.9909090909090907,22
P0000371,860.7280000000001,4.220000000000001,20
P0000372,1062.309230769231,4.107692307692307,26
P0000373,731.4773684210526,4.2105263157894735,19
P0000374,725.4375,4.075,24
P0000375,639.9785714285715,3.9,28
P0000376,635.2552631578948,4.368421052631579,19
P0000377,783.7473076923077,4.069230769230769,26
P0000378,671.14,4.003030303030303,33
P0000379,658.6104347826088,4.056521739130434,23
P0000380,788.9966666666667,4.066666666666666,27
P0000381,661.9803846153847,3.973076923076923,26
P0000382,692.3466666666667,4.075,24
P0000383,651.8513333333334,3.96,15
P0000384,963.7153571428571,4.1535714285714285,28
P0000385,745.7560000000001,4.24,20
P0000386,909.6871428571428,4.0095238095238095,21
P0000387,782.4265,4.14,20
P0000388,558.2805000000001,4.135,20
P0000389,798.6704166666667,3.9458333333333333,24
P0000390,977.9892307692309,4.130769230769231,13
P0000391,812.5717647058823,4.035294117647059,17
P0000392,1239.8768181818182,4.140909090909091,22
P0000393,865.5999999999999,4.01875,16
P0000394,769.6033333333334,4.023809523809524,21
P0000395,995.8838461538461,3.753846153846154,13
P0000396,517.4722222222222,4.272222222222222,18
P0000397,1266.589375,4.0875,16
P0000398,1226.0561538461538,3.980769230769231,26
P0000399,743.7526086956523,4.065217391304348,23
P0000400,647.8616,3.98,25
P0000401,1068.5270588235294,4.341176470588235,17
P0000402,759.09,3.8950000000000005,20
P0000403,607.0742857142857,4.085714285714286,14
P0000404,520.5485185185184,4.229629629629629,27
P0000405,796.69875,4.2375,8
P0000406,878.6977777777778,4.205555555555556,18
P0000407,506.31695652173914,4.039130434782609,23
P0000408,467.2910526315789,4.178947368421053,19
P0000409,1206.5813333333333,3.966666666666667,15
P0000410,737.0360000000001,4.104,25
P0000411,948.409375,4.05,16
P0000412,1464.9214285714286,4.121428571428572,14
P0000413,905.2349999999999,4.1499999999999995,22
P0000414,670.9742105263158,4.2631578947368425,19
P0000415,493.7021052631579,3.9578947368421056,19
P0000416,530.034,4.1066666666666665,15
P0000417,1154.0041176470588,3.905882352941177,17
P0000418,1407.4173684210527,4.1000000000000005,19
P0000419,2023.4676923076922,4.061538461538461,13
P0000420,514.1790476190477,4.133333333333333,21
P0000421,841.482,4.057142857142857,35
P0000422,937.83125,3.94375,16
P0000423,1160.5933333333335,3.7866666666666666,15
P0000424,487.4125,3.94,20
P0000425,1148.052962962963,4.174074074074074,27
P0000426,910.1027272727272,4.3136363636363635,22
P0000427,732.476923076923,4.253846153846154,13
P0000428,798.6368421052632,3.8894736842105266,19
P0000429,514.955,4.083333333333333,12
P0000430,926.0095454545454,4.286363636363636,22
P0000431,1010.6486666666666,4.16,15
P0000432,1109.955,3.845833333333333,24
P0000433,1224.2289999999998,4.025,20
P0000434,767.7109523809524,4.190476190476191,21
P0000435,847.5321739130434,4.121739130434783,23
P0000436,476.1195000000001,4.05,20
P0000437,820.4095833333334,3.9791666666666665,24
P0000438,921.515,3.84375,16
P0000439,729.3140000000001,4.18,20
P0000440,864.9343749999999,4.10625,16
P0000441,726.3817647058823,3.994117647058824,17
P0000442,875.7748148148149,4.285185185185186,27
P0000443,571.704761904762,3.9523809523809526,21
P0000444,803.26,4.05,14
P0000445,945.67125,4.3875,16
P0000446,658.847,4.17,20
P0000447,516.888947368421,4.010526315789474,19
P0000448,520.697,3.9299999999999997,20
P0000449,786.5176470588235,3.8823529411764706,17
P0000450,1891.5609090909093,4.118181818181818,11
P0000451,1174.6334782608697,3.9086956521739133,23
P0000452,1065.25,4.025,16
P0000453,837.1966666666667,3.957142857142857,21
P0000454,1187.4199999999998,3.966666666666667,24
P0000455,496.3516666666667,4.308333333333334,24
P0000456,1044.555625,3.74375,16
P0000457,444.29949999999997,4.2,20
P0000458,849.5237037037036,4.014814814814815,27
P0000459,584.6905882352941,4.223529411764706,17
P0000460,552.8340000000001,4.34,10
P0000461,473.7057894736842,4.078947368421052,19
P0000462,744.6837037037037,4.1000000000000005,27
P0000463,626.4944444444444,4.111111111111111,18
P0000464,652.9842857142858,4.164285714285714,14
P0000465,912.458,4.225,20
P0000466,1216.307,3.905,20
P0000467,844.61875,3.85,16
P0000468,923.6590476190477,4.228571428571429,21
P0000469,1069.8400000000001,3.952631578947369,19
P0000470,1013.09,4.1875,16
P0000471,1024.5016666666666,4.077777777777778,18
P0000472,821.598888888889,4.077777777777778,18
P0000473,403.4025,4.04375,16
P0000474,617.0630434782609,4.195652173913044,23
P0000475,637.6013333333334,4.220000000000001,15
P0000476,1082.16625,4.0125,16
P0000477,660.41875,4.00625,16
P0000478,654.268,4.1066666666666665,15
P0000479,1294.586111111111,4.072222222222222,18
P0000480,580.1138095238096,3.9285714285714284,21
P0000481,1234.4486666666667,4.053333333333333,15
P0000482,507.6382608695652,3.926086956521739,23
P0000483,1060.641,4.265,20
P0000484,765.0161538461538,4.146153846153846,26
P0000485,1244.57,4.078260869565217,23
P0000486,871.0457142857142,3.935714285714286,14
P0000487,1303.551923076923,4.15,26
P0000488,753.4642857142857,3.933333333333333,21
P0000489,899.0395238095239,3.8714285714285714,21
P0000490,1335.3554545454544,4.177272727272728,22
P0000491,965.0775,4.00625,16
P0000492,885.449090909091,3.8590909090909093,22
P0000493,1089.1333333333334,4.1,18
P0000494,966.7276470588234,3.658823529411765,17
P0000495,1080.9727777777778,4.166666666666667,18
P0000496,1339.774705882353,4.076470588235294,17
P0000497,973.378125,4.0,16
P0000498,460.8247619047619,4.1,21
P0000499,535.5490909090909,4.209090909090909,22
P0000500,608.3635,4.2,20
P0000501,1012.3871428571429,4.252380952380952,21
P0000502,463.826,3.9299999999999997,10
P0000503,752.5978260869565,3.930434782608696,23
P0000504,709.3752631578947,4.089473684210526,19
P0000505,846.8244444444445,3.933333333333333,18
P0000506,982.8495652173914,4.01304347826087,23
P0000507,1332.3799999999999,4.0,14
P0000508,537.721,4.12,20
P0000509,632.1658333333334,4.008333333333334,12
P0000510,1047.9773913043477,4.069565217391304,23
P0000511,921.9071428571428,4.219047619047619,21
P0000512,762.440625,3.9125,16
P0000513,734.2704166666666,4.133333333333334,24
P0000514,979.6647826086956,3.7695652173913046,23
P0000515,754.9077272727271,4.0227272727272725,22
P0000516,684.4757894736841,4.1947368421052635,19
P0000517,712.9070588235294,3.935294117647059,17
P0000518,995.7916666666666,4.070833333333334,24
P0000519,672.4621052631578,3.9105263157894736,19
P0000520,573.9052173913043,4.1,23
P0000521,1215.7335294117647,4.135294117647058,17
P0000522,890.3709999999999,3.975,20
P0000523,1249.3713636363636,4.013636363636364,22
P0000524,938.2064705882353,4.082352941176471,17
P0000525,615.0064705882353,4.123529411764705,17
P0000526,786.4804166666667,4.129166666666666,24
P0000527,767.1211111111111,3.8055555555555554,18
P0000528,1128.1773333333333,4.033333333333333,15
P0000529,1218.6052941176472,4.311764705882353,17
P0000530,424.53272727272724,3.8909090909090907,11
P0000531,893.3084999999999,4.24,20
P0000532,1181.643,4.1899999999999995,20
P0000533,738.393125,4.1,16
P0000534,1030.1083333333333,4.133333333333334,6
P0000535,886.9757894736842,4.057894736842105,19
P0000536,575.1769230769231,4.311538461538462,26
P0000537,614.3960869565218,3.9826086956521736,23
P0000538,299.31,3.93125,16
P0000539,1019.9527272727272,4.1045454545454545,22
P0000540,721.7609090909091,4.090909090909091,22
P0000541,993.0113636363636,4.0,22
P0000542,1036.1738095238095,4.171428571428571,21
P0000543,563.7211764705883,4.235294117647059,17
P0000544,1448.5107407407409,4.144444444444445,27
P0000545,602.468888888889,4.0055555555555555,18
P0000546,1048.3177777777778,4.105555555555556,18
P0000547,962.0609523809524,4.295238095238095,21
P0000548,1061.8382352941176,4.276470588235294,17
P0000549,839.7026315789474,4.342105263157895,19
P0000550,910.0038461538461,4.176923076923076,26
P0000551,893.7457894736843,4.189473684210526,19
P0000552,850.6492307692307,4.084615384615384,13
P0000553,1053.1823333333332,4.14,30
P0000554,1076.5266666666666,4.183333333333334,18
P0000555,699.320625,4.29375,16
P0000556,949.4865217391306,4.121739130434783,23
P0000557,570.5479166666667,4.233333333333333,24
P0000558,483.62304347826085,3.8347826086956522,23
P0000559,685.1679166666668,4.183333333333334,24
P0000560,943.2653846153846,3.9884615384615385,26
P0000561,798.7203333333333,3.9233333333333333,30
P0000562,685.4430769230769,4.219230769230769,26
P0000563,578.5260869565218,4.256521739130435,23
P0000564,631.5228571428571,4.214285714285714,21
P0000565,1221.3170588235294,4.2,17
P0000566,523.0111764705882,4.194117647058824,17
P0000567,1073.0754545454545,4.036363636363636,22
P0000568,1128.0081818181818,3.9454545454545453,11
P0000569,1202.7858333333334,4.125,12
P0000570,609.6283333333333,3.961111111111111,18
P0000571,533.8405555555555,3.9555555555555557,18
P0000572,765.9586666666668,4.2,15
P0000573,1094.4613636363638,4.122727272727273,22
P0000574,1014.2973913043478,4.0260869565217385,23
P0000575,922.9957142857143,4.133333333333333,21
P0000576,1066.3793333333333,4.053333333333333,15
P0000577,757.3259999999999,4.026666666666666,15
P0000578,477.92105263157896,4.152631578947369,19
P0000579,664.4346153846153,4.05,26
P0000580,516.2359090909091,3.977272727272727,22
P0000581,848.5519047619048,4.228571428571429,21
P0000582,758.2436842105263,3.7736842105263158,19
P0000583,977.0708333333333,3.9583333333333335,24
P0000584,577.7468749999999,4.19375,16
P0000585,654.6572222222222,4.122222222222223,18
P0000586,507.015625,3.9187499999999997,16
P0000587,564.0229411764706,3.8882352941176466,17
P0000588,618.5288235294117,4.047058823529412,17
P0000589,898.7903571428571,3.9642857142857144,28
P0000590,573.3020833333334,3.975,24
P0000591,773.2561111111112,3.9833333333333334,18
P0000592,664.2160869565217,4.239130434782608,23
P0000593,847.176,4.16,10
P0000594,924.3745833333334,4.1499999999999995,24
P0000595,793.3617391304348,4.239130434782608,23
P0000596,1010.148695652174,3.8434782608695657,23
P0000597,905.2660869565217,4.0260869565217385,23
P0000598,522.7066666666667,3.961904761904762,21
P0000599,729.6015789473685,4.110526315789474,19
P0000600,718.14125,4.308333333333334,24
P0000601,595.482,4.22,15
P0000602,434.73,3.8214285714285716,14
P0000603,841.0413043478261,4.260869565217392,23
P0000604,1155.4729411764706,3.9,17
P0000605,797.2135294117646,4.170588235294118,17
P0000606,1074.0823809523808,4.185714285714286,21
P0000607,720.2265,3.915,20
P0000608,937.1489285714285,4.107142857142857,28
P0000609,1038.2633333333333,4.0055555555555555,18
P0000610,475.14349999999996,4.335,20
P0000611,579.9311764705882,3.9470588235294115,17
P0000612,965.411052631579,4.2368421052631575,19
P0000613,929.9238888888888,3.9833333333333334,18
P0000614,859.553125,3.98125,16
P0000615,758.0930769230769,4.2,13
P0000616,1016.1968181818182,4.1000000000000005,22
P0000617,1026.3268181818182,4.068181818181818,22
P0000618,838.8838095238095,4.109523809523809,21
P0000619,1037.256111111111,4.022222222222222,18
P0000620,761.3693333333333,3.893333333333333,15
P0000621,472.96636363636367,4.036363636363636,11
P0000622,741.09875,4.09375,16
P0000623,777.3127777777777,3.938888888888889,18
P0000624,569.0594117647059,4.047058823529412,17
P0000625,1036.559,3.8549999999999995,20
P0000626,1047.8590909090908,4.036363636363636,22
P0000627,927.3644444444445,4.227777777777778,18
P0000628,661.9091304347826,4.008695652173913,23
P0000629,1427.5233333333333,4.066666666666667,21
P0000630,701.4431034482758,4.124137931034483,29
P0000631,680.6545,3.995,20
P0000632,571.548,4.1850000000000005,20
P0000633,987.3215,4.16,20
P0000634,557.4385714285714,4.1,14
P0000635,866.9152173913043,4.139130434782609,23
P0000636,989.2186666666665,3.93,30
P0000637,968.0100000000001,4.013636363636364,22
P0000638,1151.1876470588234,4.147058823529412,17
P0000639,613.8526666666668,4.16,15
P0000640,957.0310000000001,4.11,30
P0000641,667.6751428571429,3.877142857142857,35
P0000642,782.8978260869566,4.1173913043478265,23
P0000643,711.674,4.46,10
